id,type,status,tiny_link,title,content,is_internal
186581584,page,current,/x/UAIfCw,AR Gateway Downstream Integrations,"Note: Rabbit MQ Consumers RMQ1: abacus.AR_INVOICE_EVENT_MQ Application1: Abacus-arinvoiceeventproducer RMQ2: abacus.ADVANCEINVOICEMQ Application2: Advance-arinvoiceeventproducer Astra Engine consumes ar invoice event from OMEGA AQ Based on AR invoice event call omega enriches invoice data from OMEGA. Load enriched data into ARSTORE Publish Invoice event into Q1: abacus.AR_INVOICE_EVENT_MQ Abacus-ARInvoiceEventProducer publish the same event into all the destinations mentioned with Q2: abacus.ADVANCEINVOICEMQ Message flow will be split into A) Normal Flow and B) Batch Flow Destination systems that don’t need any line-level info can follow this path (call GISS service and invoke destination system api). Advance- ARInvoiceEventProducer consume message from Q2, get endpoint flag value, split the event into sub-events, and publish each subevent into destination queues. Each destination-specific provider application consumes every sub-event from there source queue Call GISS Service with line range to enrich invoice information from ARSTORE, and do the final transformation Invoke Destination System service with the final payload. Below document for AR Invoice response flow in batches 150 Below are the list of all DownStream integrations from AR gateway Type Application ( Flow) Description App Name Source Rabbit MQ Git Path Remarks DownStream Start point of Downstream Flow for Omega AR All Omega AR Invoice Events come to this Queue ( Start point of Downstream flow) abacus-arinvoiceeventproducer abacus.AR_INVOICE_EVENT_MQ https://gitlab.dell.com/gcbs/accountreceivables/ar-gateway/Abacus-ARInvoiceEventProducer DownStream ADVANCEINVOICE All Omega AR Invoice Events come to this Queue advance-arinvoiceeventproducer abacus.ADVANCEINVOICEMQ https://gitlab.dell.com/gcbs/accountreceivables/ar-gateway/advance-arinvoiceeventproducer DownStream CCE Argateway -> CCE InvoiceCCEProvider_pc1 (Java) abacus.CCEMQ https://gitlab.dell.com/gcbs/accountreceivables/arstore/onear-pcf-layer/schedulers/invoicecceprovider Java CCE → AR Gateway CCEAckResponseService_pc1 (Java) (RESTFul Service which CCE triggers to pass ACK for CFO generation or delivery to Omega) NA https://gitlab.dell.com/gcbs/accountreceivables/arstore/onear-pcf-layer/schedulers/cceackresponseconsumer Java CCE-> Argateway -> Omega CCEAckResponseConsumer_pc1 (Java) -Consumes the message from RabbitMQ -Invokes CCEAckOneARService abacus.CCE_ACKMSG_REQUEST_MQ https://gitlab.dell.com/gcbs/accountreceivables/ar-gateway/AR-CCEAckResponse-Consumer Java CCE-> Argateway -> ArStore ( For GIV Purpose) CCEARStoreConsumer_pc1 (Java) abacus.CCE_ACKMSG_ARSTORE_MQ https://gitlab.dell.com/gcbs/accountreceivables/arstore/onear-pcf-layer/schedulers/cceackarstoreupdateconsumer Java CCEAckOneARService (ARService Layer - wrapper to omega) Invokes xxg_1ar_cce_ack_util_pkg https://gitlab.dell.com/gcbs/accountreceivables/arstore/onearservicelayer/invoiceservices/cceackonearservice Java DownStream DFS ( Banzai ) ARGateway -> DFS ar-dfs-provider abacus.DFSMQ https://gitlab.dell.com/gcbs/accountreceivables/ar-gateway/AR-DFS-PROVIDER DFS-> ARGateway-> Omega ar-dfs-response-consumer abacus.AR_DFS_INV_RESPMQ https://gitlab.dell.com/gcbs/accountreceivables/ar-gateway/AR-DFS-RESPONSE-CONSUMER DownStream Settlement App Inv Completion events to SA app for captures/refunds etc as part of FIRSTDATA impl arinvoice-settlement-provider abacus.SETTLEMENTMQ https://gitlab.dell.com/gcbs/accountreceivables/ar-gateway/ARInvoice-Settlement-Provider DownStream SODS SODS downstream flow arinvoice-sods-provider abacus.SODSMQ https://gitlab.dell.com/gcbs/accountreceivables/ar-gateway/ARInvoice-SODS-PROVIDER DownStream Veritas Veritas downstream flow arinvoice-veritas-provider abacus.VERITASMQ https://gitlab.dell.com/gcbs/accountreceivables/ar-gateway/ARInvoice-VERITAS-PROVIDER DownStream DIReCT Direct Flow from ARGateway ARDS transactions contain Arrangements & Events BRM/DOMS(MX/PE/CA) transactions contain Events with Event_Control. arinvoice-revrec-provider abacus.REVRECMQ https://gitlab.dell.com/gcbs/accountreceivables/ar-gateway/ARInvoice-REVREC-PROVIDER Invoke XXRR1580_PKGA.direct_api DownStream REVSTAR RevstarWrapper1580 This application will get the feed from AR and extract, transform the request and send to REVSTAR For DB mapping part created a new project to interact with REVSTAR DB arinvoice-revstar-provider RevstarWrapper1580 abacus.REVSTARMQ https://gitlab.dell.com/gcbs/accountreceivables/ar-gateway/arinvoice-revstar-provider/ https://gitlab.dell.com/gcbs/accountreceivables/ar-gateway/ar-components/abacus-adapters/ revstarwrapper1580 SCALA DownStream COT Will be distributed to below three region Specific Queues ARInvoice-COT-Provider abacus.COTMQ https://gitlab.dell.com/gcbs/accountreceivables/ar-gateway/ARInvoice-COT-Provider Will Be consumed directly by OM-Astra NA abacus.ARGW_COT_RESP_APJ_MQ Will Be consumed directly by OM-Astra NA abacus.ARGW_COT_RESP_EMEA_MQ Will Be consumed directly by OM-Astra NA abacus.ARGW_COT_RESP_US_MQ DownStream GOV GOV downstream flow ARInvoice-GOV-PROVIDER abacus.GOVMQ https://gitlab.dell.com/gcbs/accountreceivables/ar-gateway/ARInvoice-GOV-PROVIDER DownStream Sabrix to Update Trx Number in Sabrix Audit DBfor every trx created in Omega AR arinvoice-sabrix-provider abacus.SABRIXMQ https://gitlab.dell.com/gcbs/accountreceivables/ar-gateway/ARInvoice-Sabrix-PROVIDER DownStream Nexus Nexus Downstream flow arinvoice-nexus-provider abacus.NEXUSMQ https://gitlab.dell.com/gcbs/accountreceivables/ar-gateway/ARInvoice-NEXUS-PROVIDER DownStream Changepoint ChangePoint Downstream flow arinvoice-changepoint-provider abacus.CHANGEPOINTMQ https://gitlab.dell.com/gcbs/accountreceivables/ar-gateway/ARInvoice-CHANGEPOINT-PROVIDER DownStream Novora IGST AP Invoice Automation flow - novora apinv-odinovora-provider abacus.ODI_NOVORAMQ https://gitlab.dell.com/gcbs/accountreceivables/ar-gateway/APINV-ODINOVORA-PROVIDER DownStream BRM BRM ACK Flow . Need to updated ARInvoice-BRMAckRelayer abacus.BRMAckResponseMQ https://gitlab.dell.com/gcbs/accountreceivables/ar-gateway/ARInvoice-BRMAckRelayer abacus.FB_NOTIFY_AR_EVENT_MQ abacus.FB_NOTIFY_BRM_APJ_EVENT_MQ abacus.FB_NOTIFY_BRM_EMEA_EVENT_MQ DownStream DOMS MX Invoice acknlowdgement to DOMS AR-DOMS-INV-RESPONSE-CONSUMER abacus.DOMSMQ https://gitlab.dell.com/gcbs/accountreceivables/ar-gateway/AR-DOMS-INV-RESPONSE-CONSUMER DownStream CE DB Consolidation Engine DB ( Internal to AR) ARInvoice-MXCIUPDATE-PROVIDER abacus.MXCIUPDATEMQ https://gitlab.dell.com/gcbs/accountreceivables/ar-gateway/ARInvoice-MXCIUPDATE-PROVIDER DownStream Digital OM - GCMP Digital OM and OCM Integration OCM -> AR Gateway -> Digitial OM arcf-gcmp-provider abacus.CF_GCM_REQUESTMQ https://gitlab.dell.com/gcbs/accountreceivables/ar-gateway/ARCF-GCMP-Provider DownStream DOMS Not Deployed on Abacus. Running on AR Server MX Customer Backflow  to DOMS Omega2CMDMUpdate (Cust Backflow pollor) NA https://gitlab.dell.com/gcbs/accountreceivables/ar-gateway/Omega2CMDMUpdate DownStream OFS BTS invoice creation, NA https://arapigateway-prod.argw.pcf.dell.com/indiabtshubtohubtransfer/createBTSInvoice",False
186584690,page,current,/x/cg4fCw,TFS access Steps for Omega,"Access ( Team Backlog and Defects) In order to get access to eDellPrograms project, your account should be part of DCSGTFSUSERS AD group. All TFS access requests are automated in Service now. Please go to My IT Portal link . In the homepage, Click on ‘Service Catalog’ or in the ‘Search’ bar, type “TFS Access Request [AUTO]” and select the form that comes up. Submit the TFS Access Request Form for access to respective team project by selecting the desired role. Project Collection: eDell Team Project: eDellPrograms Role: Work Item Contributor role AD group: DCSGTFSUSERS AD group Owner: Priyanka_Jethva",False
186876327,page,current,/x/p4EjCw,OM Demand Transform <Test Page>,PMO Process Documents Team Updates,False
190220803,page,current,/x/A4pWCw,AR Services Repository,,False
190814245,page,current,/x/JZhfCw,Digital OM Producer Flow,"250 Projects are on GIT lab: Digital OM Producer and Abacus Components. (Scala code) http://abacus-gitlab.us.dell.com/abacus/ar-gateway/ARInvoice-DIGITALOM-PRODUCER.git http://abacus-gitlab.us.dell.com/abacus/abacus-common-components/AbacusComponents.git The Flow from Digital OM to Invoicing Services is as below:- 1) Digital OM Producer will listen to the OM Gate MQ: Q.DIT_OM_INV_TRIGGER.ARGW When you publish a message to above RabbitMQ the Digital Om project gets triggered. Message Format: {""orderNumber"":125405877, ""buid"": ""11""} In Digital Om application, the first actor OEMEnrichmentActor makes a POST request to the Order Store service to get the order details, passing the orderNumber and bu-id :- http://ausslabaap08.us.dell.com:7575/CommonAR/GetOrderDetails Order store will return the order details along with attribute19(ship from) information. Digital OM then parses the order Store Service Response. Enabled_flag is picked from DB into lookupSql. Enabled flag's value is considered to proceed further. orderDetail response is transformed into trxObject using ftl: OrderDetailsToTrxObj.ftl. OEMEnrichmentActor puts the trxObject in bind variables and calls the next Actor. 2) SecondActor- CustomerActor It forms a Customer Request xml with Customer Number from the trxObject obtained from previous actor. It uses XformGetCustomerServiceInput.xqy to transform the customer request. It calls the Customer Service. 3) ThirdActor- XqueryTransformActor: It validates the Customer service response. Two Validations done by ARGateway:- 1) CustomerReasonCodeValidationException 2) CamLocationIdException 4) FourthActor- CreateInvoiceActor : - Calls Primary Invoice Service Control passes from DigitalOm to PrimaryInvoice service for Invoice creation. ================================================================================= Order Store Service Request: {""orderNumber"":""125405877"",""buid"":""11""} ================================================================================= Order Store Response with sku_mcid_ship_from. (Mimicking the response) { ""order_header"": { ""order_number"": ""125405877"", ""buid"": ""11"", ""currency"": ""USD"", ""dpid"": ""2003209275520"", ""quote_number"": ""3000000664238"", ""po_number"": """", ""dps_number"": """", ""original_order_number"": """", ""sales_channel"": ""US_04"", ""order_category"": """", ""price_list_id"": ""340082"", ""product_pricing_style"": ""S/N"", ""logistic_edd"": """", ""payment_term_name"": ""30 Days Inv."", ""bill_to_cust_number"": ""US520000002884"", ""ship_to_cust_number"": ""US520000002884"", ""sold_to_cust_number"": ""US520000002884"", ""bill_to_camlocationid"": ""DU200000012183408"", ""ship_to_camlocationid"": ""DU200000012023351"", ""sold_to_camlocationid"": ""DU200000010815033"", ""bill_to_addressid"": ""DU231848718711152701"", ""ship_to_addressid"": ""DU304143430747962401"", ""sold_to_addressid"": ""DU231848718711152701"", ""order_date"": ""2019-06-08T23:10:29"", ""tax_exempt_flag"": """", ""region"": ""AMER"", ""order_source"": ""GCM_DP"", ""selling_entity"": ""D"", ""reason_code"": """", ""order_type"": ""US 3rd Party order"", ""shipping_method_code"": ""000001_FOSC_P_GND"", ""way_bill_numbers"": [{ ""waybill_number"": ""000001_FOSC_P_GND"", ""freight_carrier"": ""000001_FOSC_P_GND"" }], ""salesreps"": [{ ""salesrep_phone"": ""0000000"", ""salesrep_id"": ""798336"", ""salesrep_email"": ""donotuse@ dell.com "", ""sales_rep_full_name"": """", ""sales_rep_name"": ""SNEHA JULY15"", ""salesrep_number"": ""999"", ""sales_rep_type"": ""primary"" }], ""payment_terms"": [{ ""amount"": ""110.4"", ""paycode"": ""O"", ""payment_term_type"": ""1"", ""payment_term_name"": ""30 Days Inv."", ""payterm_group"": ""Net Terms"", ""payment_term_id"": """" }] }, ""order_items"": { ""items"": [{ ""actual_ship_date"": """", ""pod_date"": """", ""option_number"": """", ""sku_number"": ""A7843262"", ""sku_mcid_ship_from"": ""NC"", ""line_type"": ""LINE"", ""line_id"": ""2211866873"", ""orig_sys_line_ref"": ""1-1"", ""serial_number"": ""1"", ""tie_number"": ""1"", ""ordered_quantity"": ""1"", ""sku_description"": """", ""quantity"": ""1"", ""unit_selling_price"": ""94.99"", ""unit_list_price"": ""104.99"", ""unit_of_measure"": ""EA"", ""tax_exempt"": """", ""price_roll_up_flag"": ""N"", ""ship_way_bill"": """", ""servictags"": [] }, { ""actual_ship_date"": """", ""pod_date"": """", ""option_number"": """", ""sku_number"": ""465-7758"", ""sku_mcid_ship_from"": ""NL"", ""line_type"": ""LINE"", ""line_id"": ""2211866874"", ""orig_sys_line_ref"": ""2-1"", ""serial_number"": ""2"", ""tie_number"": ""2"", ""ordered_quantity"": ""1"", ""sku_description"": """", ""quantity"": ""1"", ""unit_selling_price"": ""6.99"", ""unit_list_price"": ""6.99"", ""unit_of_measure"": ""EA"", ""tax_exempt"": """", ""price_roll_up_flag"": """", ""ship_way_bill"": """", ""servictags"": [] }] } } =================================================================================",False
196084656,page,current,/x/sAOwCw,D I Y A,,False
205890375,page,current,/x/R6NFD,Direct Application Flow for Omega AR and OM Events,"AR Gateway : Incident and Deployment Support : Support Queue Name :    ESE-OMRELIABILITY-TRX DL :   ese.omreliability.trx@ dell.com Deployment Instructions : All AR gateway interfaces related to Direct  running in Abacus So , for every deployment need CTASK as below: 1) CTask for AR Gateway Team -  Assign to task group  ESE-OMRELIABILITY-TRX Implementation doc attached below : 250 Events Supported : Scope of AR Transactions Product Team POC Remarks BRM Transactions Created in Omega AR Abacus ARGateway ARGateway < ARGateway@Dell.com > Chief PO :   Cannizzaro, Antonio < Antonio_Cannizzaro@Dell.com > DOMS Transactions Created in Omega AR (MX/CA/Peru) Abacus ARGateway ARGateway < ARGateway@Dell.com > Chief PO :   Cannizzaro, Antonio < Antonio_Cannizzaro@Dell.com > As part of 1002 Release, this flow is moved to Abacus from OCI. ARDS Transactions ( Claims) Created in Omega AR Abacus ARGateway ARGateway < ARGateway@Dell.com > Chief PO :   Cannizzaro, Antonio < Antonio_Cannizzaro@Dell.com > Runs through ARGateway from 19 FEB 2019 FROM FY21_0803: AR gateway moves complete direct flow from OCI to Abacus. ARInvoice-REVREC-Provider consumer message from the queue: abacus.REVRECMQ Call GISS service with Range in case of BRM/CA/MX/PE to enrich invoice information from ARSTORE. Example: https://arapigateway-prod.ausmpc.pcf.dell.com/giss/getInvoiceData?customer_trx_id=237063523&line_start_range=1&line_end_range=1 Create AR Event payload for direct with Control table which contains Batch information and Invokes direct API. Package: XXRR1580_PKGA directPkg.directApi(Arrangements, Events, ArrContTbl, EventContTbl); OM Gateway : Incident and Deployment Support : Support Queue Name :    ESE-OMRELIABILITY-TRX DL :   ese.omreliability.trx@ dell.com Deployment Instructions : As of now , OM gateway team has interfaces running only in Abacus So , for every deployment need one CTASKs as below: CTask for OMGateway Team -  Assign to task group  ESE-OMRELIABILITY-TRX Implementation doc attached below : 250 Events Supported : Order Flow Product Team POC Remarks Order flowing down streams from OMEGA OM to DIRECT Abacus OMGateway Gayathri ( Gayathri_Kambhampati@Dell.com ) Laxmi_Rathore@Dell.com/Falguni_Chitkara@Dell.com/ashish_sharma12@dell.com Chief PO: Janson, Glenn <Glenn_Janson@ Dell.com > Global Scope Order flowing from FED to DIRECT Abacus OMGateway Gayathri ( Gayathri_Kambhampati@Dell.com ) Laxmi_Rathore@Dell.com/Falguni_Chitkara@Dell.com/ashish_sharma12@dell.com Chief PO: Janson, Glenn <Glenn_Janson@ Dell.com > Financial Attributes flowing from PIM to DIRECT Abacus OMGateway Gayathri ( Gayathri_Kambhampati@Dell.com ) Laxmi_Rathore@Dell.com/Falguni_Chitkara@Dell.com/ashish_sharma12@dell.com Chief PO: Janson, Glenn <Glenn_Janson@ Dell.com > DFS to DIRECT and Vice versa Abacus OMGateway Gayathri ( Gayathri_Kambhampati@Dell.com ) Laxmi_Rathore@Dell.com/Falguni_Chitkara@Dell.com/ashish_sharma12@dell.com Chief PO: Janson, Glenn <Glenn_Janson@ Dell.com > Transactions created in Omega through OM Orders (Invoice and Consolidation Invoice Events) Abacus OMGateway Gayathri ( Gayathri_Kambhampati@Dell.com ) Laxmi_Rathore@Dell.com/Falguni_Chitkara@Dell.com/ashish_sharma12@dell.com Chief PO: Janson, Glenn <Glenn_Janson@ Dell.com > Even though , these are invoice Events, this is supported by OM gateway for all Down-streams. Will update if there is change in plan in future. FB Gateway : Incident and Deployment Support: Support Queue Name : ESE-OMRELIABILITY-BRM DL :   ESE_OMReliability_BRM@ Dell.com Deployment Instructions : As of now , FB gateway team has interfaces running only in Abacus So , for every deployment need one CTASK as below: CTask for FBGateway Team -  Assign to task group ESE-OMRELIABILITY-BRM  ( Bobbala, Sravani <Sravani_Bobbala@ Dell.com > owns BRM reliability Team , and she is in process of creating support Queue for FB Gateway .  Will update the sheet , once new queue is created ) Implementation doc attached below : 250 Events Supported : Flow Product Team POC Remarks Transactions Flowing from BRM to DIRECT Abacus FBGateway Vishwesh ( VISHWESH_SHIVAPOOJA@Dell.com ) PO: KIRTI_KAKKAR@Dell.com Technical Component Details: ARINVOICE-REVREC-PROVIDER CLAIMS US Runs through ARGateway from 19 FEB 2019 ABACUS SyncCreditMemoList Invoice ARGateway ARINVOICE-REVREC-PROVIDER DOMS CA, US, MX Runs from 1002 through ARGateway. Currently in OCI ABACUS CreateInvoiceResponse Invoice ARGateway https://gitlab.dell.com/gcbs/ordermanagement/om-gateway/direct/AOI-REVREC-PROVIDER 100,200, INV etc. Global scope Order flowing down streams from OMEGA to DIRECT ABACUS Order OMGateway https://gitlab.dell.com/gcbs/ordermanagement/om-gateway/direct/AOI-REVREC-PROVIDER Order flowing from FED to DIRECT ABACUS Order NA Financial Attributes flowing from PIM to DIRECT NA Order NA DFS to DIRECT and Vice versa NA Order NA FBGateway -> DIRECT Transactions Flowing from BRM to DIRECT ABACUS Flex Billing NA REVREC_AR -> ProviderABCS -> InvoiceResponseDIReCTProvABCS BRM Invoice Response back from OMEGA AR to DIRECT OCI ---------------------------- Invoice ARGateway",False
206377355,page,current,/x/ixFND,Order Management,,False
206377361,page,current,/x/kRFND,OM Gateway Applications,"OM Gateway Applications are mainly divided into 5 categories 1) OM Downstream Applications -  Sending order info and status updates to multiple applications. 2) OM Response apps - Updating data back to OMEGA from multiple applications. 3) Order Import Applications - All the applications related to Import order into OMEGA. 4) Miscellaneous Applications - All the application , integration between different systems , not related to order management(e.g credit, eol , product). 5) Logging Applications - All applications , services related to logging. 1) OMEGA Downstream -ABACUS Architec ture",False
206377379,page,current,/x/oxFND,Order Cancellation,,False
206381208,page,current,/x/mCBND,Common AR - Product Manager's space,"Team Vision IT professionals digitally transforming OMEGA AR to Dell's Common AR, to overcome business challenges while assuring Platform stability and performances. Who We Are FY20 - Transition from Feature Teams to Balanced Teams FY22 - Transition from Balanced team to Product Teams. Products are Grouped into Product Lines. CPM - Collections And Payment Management ICM - Invoice and collections Management Product teams are assigned a functional area and plan their work prioritizing items with High Business benefit and Ease to implement. Doing more with Less is our motto. Product Team / TFS Iteration path eDellPrograms\LC_OTDTC\Order Mgmt_Order Mgmt - Accounts Receivable\AR Product TaxonomyServices Cross Product Lead Anchor Functional Product Designer Modern UI ownership (PLA - Nikos Tsakiropoulos, leader for UI COP) CPM-Collections_Management Yi Peng Ong MalikArjun Suguri Srinivasa Kemburu Collections UI CPM-Customer_Communication_Management Yi Peng Ong Sitanshu Swim Loon Chiam CPM-Cash_Management_and_Credit_Card_Integration Singh, Amit Neetashree Ang, Danny Settlements UI CPM-Self_Service_Review_and_Pay_Invoice Ganchas, Filipa Mohammad Rafey Siew Heoh Thow GIV, Veritas, My Financials Modern ICM-Tax_and_Reporting Hee Pong Ooi Mario / Gunjan Chee Yee Chan ICM-Billing_Systems_Integration Mallick, Rhea Prasanna Mokashi Jagadeesh Reddy ICM-Customer_Integration_and_Credit Mariano Santiago G, Ravindra B Jagjit Khokhar ICM-AR_Gateway_Services Anubhav Kumar ICM-OMEGA_Invoicing_and_Accounting Ay Luen Soo Hoo PritiRanjan Paikray Manish Jena Billing UI The OMEGA AR IT Teams work in close synergy with many other teams - here are out main interlock and POCs: Team Responsibilities POCs UCD Seeding of UAT Data to FSS UAT Team. Spring Canfield, Kunal Mehta QE Team in charge of E2E testing Vinu Nair FSS UAT Perform UAT for each omega AR release Nina Xiong OMCS Digital Transormation of the OMEGA OM system Glenn Janson How We operate Product teams are organized by functional area. Cross Product Leads are POCs for Projects touching multiple teams, so to rationalize time invested in calls. Work is planned during quarterly PI Planning events: the outcome of each planning event is a Miro board with work organized in features and assigned to Sprints. CPL lead by program AR CPL Cloud (DCTP/DTOD/StaaS) Rhea CCP Soo Hoo DFS / RevStar integration/ Soo Hoo First Data / Consumer Strategy/ Few more Seller and Buyer Programs like grey market, Ecommerce experience etc Amit GOP APJ/Data Privacy Mariano GOP Canada Soo Hoo GOP Data Migration (mainly Co20/77) Debra GOP EMEA Mariano GOP LATAM Rhea ISG Soo Hoo ISG FED Soo Hoo LE Rationalization Yi Peng RTB Antonio / Debra Corp ( Legal/ finance Tax) Hee Pong Collections Strategies and UI Nikos MFM Filipa CRE (ARDS transitioning to AR team from 0502) Hee Pong Debra , in her role of PLA, supports across multiple teams, especially those that have stakeholders in US time Zone (mainly Invoicing and CFO). Nikos , is OM / AR Experience Architect for New UIs: Main objective: improve user experience by maturing existing products / interlock with other teams (CCP? GPG? DSA) to identify overlaps. Main deliverables: define Epics under main programs / growth board for FY23. Work with OM AR IT leadership on prioritization during PI Planning events. Presentation to forums, newsletters to share to wider audience progress made in this highly innovative space Part of the yearly Budget is assigned to teams, for maintenance and modernization of the areas (AKA product capacity): MBI / EPICs to be created under following Capability 10058112 : FY22 - PC - GSCM - Order Management & Accounts Receivable Product Teams are also responsible for resolution of production incidents. for this reason, part of Reliability team engineers are assigned to them.  For correct cost attribution, Stories to be created under following: Capability 10058549 : FY22 - PC - GSCM - Order Management & Accounts Receivable (Support) Scope for this page This Page was created to present the Omega Common AR approach, vision and Teams. All subpages under it will be used to facilitate hand over of the Features from the common backlog to the Product Managers. it's highly recommended that the product Managers updates the article (polishing the requirements section and adding detailed acceptance criteria and any other design material like diagrams or mind maps or project plans. etc) so that little by little this can become a fully fledged knowledge base to use to complete analysis for future projects.",False
206381216,page,current,/x/oCBND,Unique Customer Record,"Target release FY20-0502 Epic 7248721 Document status DRAFT Document owner PD functional Lead designer Anchor Lead developer PM @ks, arul Goals make changes into OMEGA that allow correct management of customer records to the new model, having site roles not tracked anymore at site contact level. Background and strategic fit Reduces duplication caused by address type stored at lead recordsites based on site purpose. Reduces duplication caused by multiple contacts associated with an address. Captures all the relationship types from the order level, to enable revenue and install base attribution by relationship type for 360 customer reviews Assumptions Canada integration between OMEGA and CMDM will be deployed before, US migration will follow. this Article only refers to US retrofit part Analysis notes Today two CamLocationIDs are generated for the same Identical contact i.e. one for BillTo Role and another for ShipTo Role. In 0802 release although CIL would do the backward compatibility, starting with CA, one important difference you would notice is that only one CamLocationID (instead of multiple) be created to enable reusability in future. A sample example shown below. Current State Customer_Num Customer_Name Contact Name Contact Address Phone Role(s) CamLocationID ContactID AddressID 12345 Acme Inc Bob Smith 11 Main Street, Santa Clara, CA, 92128, US 8589421234 [Mob] ShipTo 88881 201 100001 12345 Acme Inc Bob Smith 11 Main Street, Santa Clara, CA, 92128, US 8589421234 [Mob] BillTo 99990 201 100001 TO BE Release: Customer_Num Customer_Name Contact Name Contact Address Phone Role(s) CamLocationID ContactID AddressID 56565 Breaking Systems Terry Parker 101 South Ave., Round Rock, TX, 78661, US 9919421235 [Mob] BillTo, ShipTo 77776 331 210002 Customer_Num Customer_Name Contact Name Contact Address Phone Role(s) CamLocationID ContactID AddressID 56565 Breaking Systems Terry Parker 101 South Ave., Round Rock, TX, 78661, US 9919421235 [Mob] BillTo, ShipTo 77776 331 210002 CAM will send the camlocation_id at contact level - not assign a distinct cam location id at role/responsibility level On omega side, we will change the code that receives camlocation_ids and store them into omega >>> In omega we will have the following situation Contact Role Cam location id Terry Parker Bill to 77776 Terry Parker Ship to 77776 Terry Parker Deliver to 77776 When import program for an order will run,  the same should not look just by Camlocation id (because otherwise the program will fail with too many rows). The code will be changed to look for cam location_id and Role so that Duplication is resolved. The new code will work also for legacy camlocation_ids (because cam location id + role will continue identifying a unique record into Omega). What will be happening for existing contacts with different cam location id by role? If a user is updating one of the existing contacts, will omega receive old cam location ids? Bob smith as a contact. If they have different phones (one for bill to and one for ship to). The update will come at the cam location id level. For a new net contact instead, update will come for one unique cam location id. What will happen when deduplication will be resolved by the business? Should omega update existing records with new cam location ids? In future certain roles can be added to one existing contact: bob is bill to before 0202 and after 0202 is also ship to. No new cam location will be created, existing one will continue to be used. Camlocation id is used in order import / transaction import to derive the address reference and the contact reference. Order import will be using the camlocation_id only as it's unique and it's searched at role_responsibility level. Once a contact_id is passed to order import as bill to, standard integration checks that the contact has a bill to role. For each record in role_responsibility table, i can only have one responsibility type. For 1002 - Canada: only changes to order import are made. There are more downstrams to be modified and those will be in scope for 0202. Canada: from day 1 will be generic contact. 99% of contacts will be from DOMS. They can give some CIL contacts for Canada with the generic contact. Json microservices will always have the generic role. US: roles contact level but will be come contact level. There is no expectation to move to Json on the Omega side anytime soon for CIL integration. XML with generic contact is the baselines. If we need to go for US to Json, will be additional effort. Can dev be completed for US in 0202 so that we start testing with deployment in the subsequent release? With json and without json. US retrofit is priority over microservices adoption. There is no microservices, without new model… so new model is really the priority. EMEA will be in Json only.",False
